model,phase,task,class,stage,experiment,metric,value,n,source_path,source_md5,notes
Gemma-3-27B,control,arith,n/a,root,expB_dla,mean_attn_dla_L34_all,-0.003413,48,Gemma/arith_control/expB_dla.json,9a7fe549dd9a5fb0e66c4a7e701bb8d1,non_named
Gemma-3-27B,control,arith,n/a,root,expB_dla,mean_attn_dla_L35_all,-0.000946,48,Gemma/arith_control/expB_dla.json,9a7fe549dd9a5fb0e66c4a7e701bb8d1,non_named
Gemma-3-27B,control,arith,n/a,root,expB_dla,mean_attn_dla_L36_all,0.001696,48,Gemma/arith_control/expB_dla.json,9a7fe549dd9a5fb0e66c4a7e701bb8d1,non_named
Gemma-3-27B,control,arith,n/a,root,expB_dla,mean_attn_dla_L37_all,-0.002785,48,Gemma/arith_control/expB_dla.json,9a7fe549dd9a5fb0e66c4a7e701bb8d1,non_named
Gemma-3-27B,control,arith,n/a,root,expB_dla,mean_attn_dla_L38_all,-0.006552,48,Gemma/arith_control/expB_dla.json,9a7fe549dd9a5fb0e66c4a7e701bb8d1,non_named
Gemma-3-27B,control,arith,n/a,root,expB_dla,mean_attn_dla_L39_all,-0.000737,48,Gemma/arith_control/expB_dla.json,9a7fe549dd9a5fb0e66c4a7e701bb8d1,non_named
Gemma-3-27B,control,arith,n/a,root,expB_dla,mean_attn_dla_L40_all,0.001858,48,Gemma/arith_control/expB_dla.json,9a7fe549dd9a5fb0e66c4a7e701bb8d1,non_named
Gemma-3-27B,control,arith,n/a,root,expB_dla,mean_attn_dla_L41_all,-0.000571,48,Gemma/arith_control/expB_dla.json,9a7fe549dd9a5fb0e66c4a7e701bb8d1,non_named
Gemma-3-27B,control,arith,n/a,root,expB_dla,mean_attn_dla_L42_all,0.006615,48,Gemma/arith_control/expB_dla.json,9a7fe549dd9a5fb0e66c4a7e701bb8d1,non_named
Gemma-3-27B,control,arith,n/a,root,expB_dla,mean_attn_dla_L43_all,0.001433,48,Gemma/arith_control/expB_dla.json,9a7fe549dd9a5fb0e66c4a7e701bb8d1,non_named
Gemma-3-27B,control,arith,n/a,root,expB_dla,mean_attn_dla_L44_all,0.003685,48,Gemma/arith_control/expB_dla.json,9a7fe549dd9a5fb0e66c4a7e701bb8d1,non_named
Gemma-3-27B,control,arith,n/a,root,expB_dla,mean_attn_dla_L45_all,-0.000229,48,Gemma/arith_control/expB_dla.json,9a7fe549dd9a5fb0e66c4a7e701bb8d1,non_named
Gemma-3-27B,control,arith,n/a,root,expB_dla,mean_attn_dla_L46_all,-0.000144,48,Gemma/arith_control/expB_dla.json,9a7fe549dd9a5fb0e66c4a7e701bb8d1,non_named
Gemma-3-27B,control,arith,n/a,root,expB_dla,mean_attn_dla_L47_all,0.001792,48,Gemma/arith_control/expB_dla.json,9a7fe549dd9a5fb0e66c4a7e701bb8d1,non_named
Gemma-3-27B,control,arith,n/a,root,expB_dla,mean_attn_dla_L48_all,3.3e-05,48,Gemma/arith_control/expB_dla.json,9a7fe549dd9a5fb0e66c4a7e701bb8d1,non_named
Gemma-3-27B,control,arith,n/a,root,expB_dla,mean_attn_dla_L49_all,0.000829,48,Gemma/arith_control/expB_dla.json,9a7fe549dd9a5fb0e66c4a7e701bb8d1,non_named
Gemma-3-27B,control,arith,n/a,root,expB_dla,mean_attn_dla_L50_all,0.000337,48,Gemma/arith_control/expB_dla.json,9a7fe549dd9a5fb0e66c4a7e701bb8d1,non_named
Gemma-3-27B,control,arith,n/a,root,expB_dla,mean_attn_dla_L51_all,0.001177,48,Gemma/arith_control/expB_dla.json,9a7fe549dd9a5fb0e66c4a7e701bb8d1,non_named
Gemma-3-27B,control,arith,n/a,root,expB_dla,mean_attn_dla_L52_all,-0.019904,48,Gemma/arith_control/expB_dla.json,9a7fe549dd9a5fb0e66c4a7e701bb8d1,non_named
Gemma-3-27B,control,arith,n/a,root,expB_dla,mean_attn_dla_L53_all,0.000392,48,Gemma/arith_control/expB_dla.json,9a7fe549dd9a5fb0e66c4a7e701bb8d1,non_named
Gemma-3-27B,control,arith,n/a,root,expB_dla,mean_attn_dla_L54_all,-0.009335,48,Gemma/arith_control/expB_dla.json,9a7fe549dd9a5fb0e66c4a7e701bb8d1,non_named
Gemma-3-27B,control,arith,n/a,root,expB_dla,mean_attn_dla_L55_all,0.000756,48,Gemma/arith_control/expB_dla.json,9a7fe549dd9a5fb0e66c4a7e701bb8d1,non_named
Gemma-3-27B,control,arith,n/a,root,expB_dla,mean_attn_dla_L56_all,0.00065,48,Gemma/arith_control/expB_dla.json,9a7fe549dd9a5fb0e66c4a7e701bb8d1,non_named
Gemma-3-27B,control,arith,n/a,root,expB_dla,mean_attn_dla_L57_all,0.007444,48,Gemma/arith_control/expB_dla.json,9a7fe549dd9a5fb0e66c4a7e701bb8d1,non_named
Gemma-3-27B,control,arith,n/a,root,expB_dla,mean_attn_dla_L59_all,0.001448,48,Gemma/arith_control/expB_dla.json,9a7fe549dd9a5fb0e66c4a7e701bb8d1,non_named
Gemma-3-27B,control,arith,n/a,root,expB_dla,mean_attn_dla_L61_all,0.003271,48,Gemma/arith_control/expB_dla.json,9a7fe549dd9a5fb0e66c4a7e701bb8d1,non_named
Gemma-3-27B,discovery,det,correct,s01_logit_lens,det_4x4_correct_deepsign_expA_logit_lens,n_cases_all,50,50,Gemma/discovery_DET_correct_deepsign/s01_logit_lens/det_4x4_correct_deepsign_expA_logit_lens.json,e240b62075214a72c9bbc920fa6e3c01,
Gemma-3-27B,discovery,det,correct,s01_logit_lens,det_4x4_correct_deepsign_expA_logit_lens,n_wrote_plus_all,17,50,Gemma/discovery_DET_correct_deepsign/s01_logit_lens/det_4x4_correct_deepsign_expA_logit_lens.json,e240b62075214a72c9bbc920fa6e3c01,
Gemma-3-27B,discovery,det,correct,s01_logit_lens,det_4x4_correct_deepsign_expA_logit_lens,n_wrote_minus_all,33,50,Gemma/discovery_DET_correct_deepsign/s01_logit_lens/det_4x4_correct_deepsign_expA_logit_lens.json,e240b62075214a72c9bbc920fa6e3c01,
Gemma-3-27B,discovery,det,correct,s01_logit_lens,det_4x4_correct_deepsign_expA_logit_lens,n_confirmed_all,49,50,Gemma/discovery_DET_correct_deepsign/s01_logit_lens/det_4x4_correct_deepsign_expA_logit_lens.json,e240b62075214a72c9bbc920fa6e3c01,
Gemma-3-27B,discovery,det,correct,s01_logit_lens,det_4x4_correct_deepsign_expA_logit_lens,n_late_all,29,50,Gemma/discovery_DET_correct_deepsign/s01_logit_lens/det_4x4_correct_deepsign_expA_logit_lens.json,e240b62075214a72c9bbc920fa6e3c01,
Gemma-3-27B,discovery,det,correct,s01_logit_lens,det_4x4_correct_deepsign_expA_logit_lens,frac_late_all,0.58,50,Gemma/discovery_DET_correct_deepsign/s01_logit_lens/det_4x4_correct_deepsign_expA_logit_lens.json,e240b62075214a72c9bbc920fa6e3c01,
Gemma-3-27B,discovery,det,correct,s01_logit_lens,det_4x4_correct_deepsign_expA_logit_lens,median_peak_depth_all,0.901639,50,Gemma/discovery_DET_correct_deepsign/s01_logit_lens/det_4x4_correct_deepsign_expA_logit_lens.json,e240b62075214a72c9bbc920fa6e3c01,
Gemma-3-27B,discovery,det,correct,s01_logit_lens,det_4x4_correct_deepsign_expA_logit_lens,n_late_confirmed,29,49,Gemma/discovery_DET_correct_deepsign/s01_logit_lens/det_4x4_correct_deepsign_expA_logit_lens.json,e240b62075214a72c9bbc920fa6e3c01,
Gemma-3-27B,discovery,det,correct,s01_logit_lens,det_4x4_correct_deepsign_expA_logit_lens,frac_late_confirmed,0.591837,49,Gemma/discovery_DET_correct_deepsign/s01_logit_lens/det_4x4_correct_deepsign_expA_logit_lens.json,e240b62075214a72c9bbc920fa6e3c01,
Gemma-3-27B,discovery,det,correct,s01_logit_lens,det_4x4_correct_deepsign_expA_logit_lens,median_peak_depth_confirmed,0.901639,49,Gemma/discovery_DET_correct_deepsign/s01_logit_lens/det_4x4_correct_deepsign_expA_logit_lens.json,e240b62075214a72c9bbc920fa6e3c01,
Gemma-3-27B,discovery,det,correct,s01_logit_lens,det_4x4_correct_deepsign_expA_logit_lens,mean_final_lead_wrote_plus_all,19.338235,17,Gemma/discovery_DET_correct_deepsign/s01_logit_lens/det_4x4_correct_deepsign_expA_logit_lens.json,e240b62075214a72c9bbc920fa6e3c01,
Gemma-3-27B,discovery,det,correct,s01_logit_lens,det_4x4_correct_deepsign_expA_logit_lens,mean_final_lead_wrote_minus_all,11.050782,33,Gemma/discovery_DET_correct_deepsign/s01_logit_lens/det_4x4_correct_deepsign_expA_logit_lens.json,e240b62075214a72c9bbc920fa6e3c01,
Gemma-3-27B,discovery,det,correct,s02_dla,det_4x4_correct_deepsign_expB_dla,n_cases_all,50,50,Gemma/discovery_DET_correct_deepsign/s02_dla/det_4x4_correct_deepsign_expB_dla.json,fdfb801792e69da88d3cda1b2748a107,
Gemma-3-27B,discovery,det,correct,s02_dla,det_4x4_correct_deepsign_expB_dla,n_confirmed_all,49,50,Gemma/discovery_DET_correct_deepsign/s02_dla/det_4x4_correct_deepsign_expB_dla.json,fdfb801792e69da88d3cda1b2748a107,
Gemma-3-27B,discovery,det,correct,s02_dla,det_4x4_correct_deepsign_expB_dla,mean_embedding_dla_all,-0.032774,50,Gemma/discovery_DET_correct_deepsign/s02_dla/det_4x4_correct_deepsign_expB_dla.json,fdfb801792e69da88d3cda1b2748a107,
Gemma-3-27B,discovery,det,correct,s02_dla,det_4x4_correct_deepsign_expB_dla,mean_embedding_dla_wrote_plus_all,-0.187265,17,Gemma/discovery_DET_correct_deepsign/s02_dla/det_4x4_correct_deepsign_expB_dla.json,fdfb801792e69da88d3cda1b2748a107,
Gemma-3-27B,discovery,det,correct,s02_dla,det_4x4_correct_deepsign_expB_dla,mean_embedding_dla_wrote_minus_all,0.046812,33,Gemma/discovery_DET_correct_deepsign/s02_dla/det_4x4_correct_deepsign_expB_dla.json,fdfb801792e69da88d3cda1b2748a107,
Gemma-3-27B,discovery,det,correct,s02_dla,det_4x4_correct_deepsign_expB_dla,mean_mlp_dla_L58_all,3.567474,50,Gemma/discovery_DET_correct_deepsign/s02_dla/det_4x4_correct_deepsign_expB_dla.json,fdfb801792e69da88d3cda1b2748a107,
Gemma-3-27B,discovery,det,correct,s02_dla,det_4x4_correct_deepsign_expB_dla,mean_mlp_dla_L58_wrote_plus_all,5.127406,17,Gemma/discovery_DET_correct_deepsign/s02_dla/det_4x4_correct_deepsign_expB_dla.json,fdfb801792e69da88d3cda1b2748a107,
Gemma-3-27B,discovery,det,correct,s02_dla,det_4x4_correct_deepsign_expB_dla,mean_mlp_dla_L58_wrote_minus_all,2.763873,33,Gemma/discovery_DET_correct_deepsign/s02_dla/det_4x4_correct_deepsign_expB_dla.json,fdfb801792e69da88d3cda1b2748a107,
Gemma-3-27B,discovery,det,correct,s02_dla,det_4x4_correct_deepsign_expB_dla,mean_mlp_dla_L58_confirmed,3.612608,49,Gemma/discovery_DET_correct_deepsign/s02_dla/det_4x4_correct_deepsign_expB_dla.json,fdfb801792e69da88d3cda1b2748a107,
Gemma-3-27B,discovery,det,correct,s02_dla,det_4x4_correct_deepsign_expB_dla,mean_mlp_dla_L58_wrote_plus_confirmed,5.127406,17,Gemma/discovery_DET_correct_deepsign/s02_dla/det_4x4_correct_deepsign_expB_dla.json,fdfb801792e69da88d3cda1b2748a107,
Gemma-3-27B,discovery,det,correct,s02_dla,det_4x4_correct_deepsign_expB_dla,mean_mlp_dla_L58_wrote_minus_confirmed,2.807872,32,Gemma/discovery_DET_correct_deepsign/s02_dla/det_4x4_correct_deepsign_expB_dla.json,fdfb801792e69da88d3cda1b2748a107,
Gemma-3-27B,discovery,det,correct,s02_dla,det_4x4_correct_deepsign_expB_dla,mean_attn_dla_L58_all,0.001204,50,Gemma/discovery_DET_correct_deepsign/s02_dla/det_4x4_correct_deepsign_expB_dla.json,fdfb801792e69da88d3cda1b2748a107,
Gemma-3-27B,discovery,det,correct,s02_dla,det_4x4_correct_deepsign_expB_dla,mean_attn_dla_L58_wrote_plus_all,-0.000241,17,Gemma/discovery_DET_correct_deepsign/s02_dla/det_4x4_correct_deepsign_expB_dla.json,fdfb801792e69da88d3cda1b2748a107,
Gemma-3-27B,discovery,det,correct,s02_dla,det_4x4_correct_deepsign_expB_dla,mean_attn_dla_L58_wrote_minus_all,0.001948,33,Gemma/discovery_DET_correct_deepsign/s02_dla/det_4x4_correct_deepsign_expB_dla.json,fdfb801792e69da88d3cda1b2748a107,
Gemma-3-27B,discovery,det,correct,s02_dla,det_4x4_correct_deepsign_expB_dla,mean_attn_dla_L58_confirmed,0.001184,49,Gemma/discovery_DET_correct_deepsign/s02_dla/det_4x4_correct_deepsign_expB_dla.json,fdfb801792e69da88d3cda1b2748a107,
Gemma-3-27B,discovery,det,correct,s02_dla,det_4x4_correct_deepsign_expB_dla,mean_attn_dla_L58_wrote_plus_confirmed,-0.000241,17,Gemma/discovery_DET_correct_deepsign/s02_dla/det_4x4_correct_deepsign_expB_dla.json,fdfb801792e69da88d3cda1b2748a107,
Gemma-3-27B,discovery,det,correct,s02_dla,det_4x4_correct_deepsign_expB_dla,mean_attn_dla_L58_wrote_minus_confirmed,0.001941,32,Gemma/discovery_DET_correct_deepsign/s02_dla/det_4x4_correct_deepsign_expB_dla.json,fdfb801792e69da88d3cda1b2748a107,
Gemma-3-27B,discovery,det,correct,s02_dla,det_4x4_correct_deepsign_expB_dla,mean_total_dla_L58_all,3.568678,50,Gemma/discovery_DET_correct_deepsign/s02_dla/det_4x4_correct_deepsign_expB_dla.json,fdfb801792e69da88d3cda1b2748a107,
Gemma-3-27B,discovery,det,correct,s02_dla,det_4x4_correct_deepsign_expB_dla,mean_total_dla_L58_wrote_plus_all,5.127165,17,Gemma/discovery_DET_correct_deepsign/s02_dla/det_4x4_correct_deepsign_expB_dla.json,fdfb801792e69da88d3cda1b2748a107,
Gemma-3-27B,discovery,det,correct,s02_dla,det_4x4_correct_deepsign_expB_dla,mean_total_dla_L58_wrote_minus_all,2.765821,33,Gemma/discovery_DET_correct_deepsign/s02_dla/det_4x4_correct_deepsign_expB_dla.json,fdfb801792e69da88d3cda1b2748a107,
Gemma-3-27B,discovery,det,correct,s02_dla,det_4x4_correct_deepsign_expB_dla,mean_mlp_dla_L60_all,1.628166,50,Gemma/discovery_DET_correct_deepsign/s02_dla/det_4x4_correct_deepsign_expB_dla.json,fdfb801792e69da88d3cda1b2748a107,
Gemma-3-27B,discovery,det,correct,s02_dla,det_4x4_correct_deepsign_expB_dla,mean_mlp_dla_L60_wrote_plus_all,0.626541,17,Gemma/discovery_DET_correct_deepsign/s02_dla/det_4x4_correct_deepsign_expB_dla.json,fdfb801792e69da88d3cda1b2748a107,
Gemma-3-27B,discovery,det,correct,s02_dla,det_4x4_correct_deepsign_expB_dla,mean_mlp_dla_L60_wrote_minus_all,2.144155,33,Gemma/discovery_DET_correct_deepsign/s02_dla/det_4x4_correct_deepsign_expB_dla.json,fdfb801792e69da88d3cda1b2748a107,
Gemma-3-27B,discovery,det,correct,s02_dla,det_4x4_correct_deepsign_expB_dla,mean_mlp_dla_L60_confirmed,1.573618,49,Gemma/discovery_DET_correct_deepsign/s02_dla/det_4x4_correct_deepsign_expB_dla.json,fdfb801792e69da88d3cda1b2748a107,
Gemma-3-27B,discovery,det,correct,s02_dla,det_4x4_correct_deepsign_expB_dla,mean_mlp_dla_L60_wrote_plus_confirmed,0.626541,17,Gemma/discovery_DET_correct_deepsign/s02_dla/det_4x4_correct_deepsign_expB_dla.json,fdfb801792e69da88d3cda1b2748a107,
Gemma-3-27B,discovery,det,correct,s02_dla,det_4x4_correct_deepsign_expB_dla,mean_mlp_dla_L60_wrote_minus_confirmed,2.076753,32,Gemma/discovery_DET_correct_deepsign/s02_dla/det_4x4_correct_deepsign_expB_dla.json,fdfb801792e69da88d3cda1b2748a107,
Gemma-3-27B,discovery,det,correct,s02_dla,det_4x4_correct_deepsign_expB_dla,mean_attn_dla_L60_all,-0.002012,50,Gemma/discovery_DET_correct_deepsign/s02_dla/det_4x4_correct_deepsign_expB_dla.json,fdfb801792e69da88d3cda1b2748a107,
Gemma-3-27B,discovery,det,correct,s02_dla,det_4x4_correct_deepsign_expB_dla,mean_attn_dla_L60_wrote_plus_all,-0.010571,17,Gemma/discovery_DET_correct_deepsign/s02_dla/det_4x4_correct_deepsign_expB_dla.json,fdfb801792e69da88d3cda1b2748a107,
Gemma-3-27B,discovery,det,correct,s02_dla,det_4x4_correct_deepsign_expB_dla,mean_attn_dla_L60_wrote_minus_all,0.002397,33,Gemma/discovery_DET_correct_deepsign/s02_dla/det_4x4_correct_deepsign_expB_dla.json,fdfb801792e69da88d3cda1b2748a107,
Gemma-3-27B,discovery,det,correct,s02_dla,det_4x4_correct_deepsign_expB_dla,mean_attn_dla_L60_confirmed,-0.00219,49,Gemma/discovery_DET_correct_deepsign/s02_dla/det_4x4_correct_deepsign_expB_dla.json,fdfb801792e69da88d3cda1b2748a107,
Gemma-3-27B,discovery,det,correct,s02_dla,det_4x4_correct_deepsign_expB_dla,mean_attn_dla_L60_wrote_plus_confirmed,-0.010571,17,Gemma/discovery_DET_correct_deepsign/s02_dla/det_4x4_correct_deepsign_expB_dla.json,fdfb801792e69da88d3cda1b2748a107,
Gemma-3-27B,discovery,det,correct,s02_dla,det_4x4_correct_deepsign_expB_dla,mean_attn_dla_L60_wrote_minus_confirmed,0.002262,32,Gemma/discovery_DET_correct_deepsign/s02_dla/det_4x4_correct_deepsign_expB_dla.json,fdfb801792e69da88d3cda1b2748a107,
Gemma-3-27B,discovery,det,correct,s02_dla,det_4x4_correct_deepsign_expB_dla,mean_total_dla_L60_all,1.626154,50,Gemma/discovery_DET_correct_deepsign/s02_dla/det_4x4_correct_deepsign_expB_dla.json,fdfb801792e69da88d3cda1b2748a107,
Gemma-3-27B,discovery,det,correct,s02_dla,det_4x4_correct_deepsign_expB_dla,mean_total_dla_L60_wrote_plus_all,0.615971,17,Gemma/discovery_DET_correct_deepsign/s02_dla/det_4x4_correct_deepsign_expB_dla.json,fdfb801792e69da88d3cda1b2748a107,
Gemma-3-27B,discovery,det,correct,s02_dla,det_4x4_correct_deepsign_expB_dla,mean_total_dla_L60_wrote_minus_all,2.146552,33,Gemma/discovery_DET_correct_deepsign/s02_dla/det_4x4_correct_deepsign_expB_dla.json,fdfb801792e69da88d3cda1b2748a107,
Gemma-3-27B,discovery,det,correct,s02_dla,det_4x4_correct_deepsign_expB_dla,mean_mlp_dla_L0_all,-0.000488,50,Gemma/discovery_DET_correct_deepsign/s02_dla/det_4x4_correct_deepsign_expB_dla.json,fdfb801792e69da88d3cda1b2748a107,non_named
Gemma-3-27B,discovery,det,correct,s02_dla,det_4x4_correct_deepsign_expB_dla,mean_mlp_dla_L1_all,-0.00026,50,Gemma/discovery_DET_correct_deepsign/s02_dla/det_4x4_correct_deepsign_expB_dla.json,fdfb801792e69da88d3cda1b2748a107,non_named
Gemma-3-27B,discovery,det,correct,s02_dla,det_4x4_correct_deepsign_expB_dla,mean_mlp_dla_L2_all,0.000768,50,Gemma/discovery_DET_correct_deepsign/s02_dla/det_4x4_correct_deepsign_expB_dla.json,fdfb801792e69da88d3cda1b2748a107,non_named
Gemma-3-27B,discovery,det,correct,s02_dla,det_4x4_correct_deepsign_expB_dla,mean_mlp_dla_L3_all,0.00012,50,Gemma/discovery_DET_correct_deepsign/s02_dla/det_4x4_correct_deepsign_expB_dla.json,fdfb801792e69da88d3cda1b2748a107,non_named
Gemma-3-27B,discovery,det,correct,s02_dla,det_4x4_correct_deepsign_expB_dla,mean_mlp_dla_L4_all,0.00079,50,Gemma/discovery_DET_correct_deepsign/s02_dla/det_4x4_correct_deepsign_expB_dla.json,fdfb801792e69da88d3cda1b2748a107,non_named
Gemma-3-27B,discovery,det,correct,s02_dla,det_4x4_correct_deepsign_expB_dla,mean_mlp_dla_L5_all,0.000808,50,Gemma/discovery_DET_correct_deepsign/s02_dla/det_4x4_correct_deepsign_expB_dla.json,fdfb801792e69da88d3cda1b2748a107,non_named
Gemma-3-27B,discovery,det,correct,s02_dla,det_4x4_correct_deepsign_expB_dla,mean_mlp_dla_L6_all,4e-05,50,Gemma/discovery_DET_correct_deepsign/s02_dla/det_4x4_correct_deepsign_expB_dla.json,fdfb801792e69da88d3cda1b2748a107,non_named
Gemma-3-27B,discovery,det,correct,s02_dla,det_4x4_correct_deepsign_expB_dla,mean_mlp_dla_L7_all,0.006216,50,Gemma/discovery_DET_correct_deepsign/s02_dla/det_4x4_correct_deepsign_expB_dla.json,fdfb801792e69da88d3cda1b2748a107,non_named
Gemma-3-27B,discovery,det,correct,s02_dla,det_4x4_correct_deepsign_expB_dla,mean_mlp_dla_L8_all,-0.00319,50,Gemma/discovery_DET_correct_deepsign/s02_dla/det_4x4_correct_deepsign_expB_dla.json,fdfb801792e69da88d3cda1b2748a107,non_named
Gemma-3-27B,discovery,det,correct,s02_dla,det_4x4_correct_deepsign_expB_dla,mean_mlp_dla_L9_all,0.003502,50,Gemma/discovery_DET_correct_deepsign/s02_dla/det_4x4_correct_deepsign_expB_dla.json,fdfb801792e69da88d3cda1b2748a107,non_named
Gemma-3-27B,discovery,det,correct,s02_dla,det_4x4_correct_deepsign_expB_dla,mean_mlp_dla_L10_all,0.00471,50,Gemma/discovery_DET_correct_deepsign/s02_dla/det_4x4_correct_deepsign_expB_dla.json,fdfb801792e69da88d3cda1b2748a107,non_named
Gemma-3-27B,discovery,det,correct,s02_dla,det_4x4_correct_deepsign_expB_dla,mean_mlp_dla_L11_all,0.00014,50,Gemma/discovery_DET_correct_deepsign/s02_dla/det_4x4_correct_deepsign_expB_dla.json,fdfb801792e69da88d3cda1b2748a107,non_named
Gemma-3-27B,discovery,det,correct,s02_dla,det_4x4_correct_deepsign_expB_dla,mean_mlp_dla_L12_all,-0.004204,50,Gemma/discovery_DET_correct_deepsign/s02_dla/det_4x4_correct_deepsign_expB_dla.json,fdfb801792e69da88d3cda1b2748a107,non_named
Gemma-3-27B,discovery,det,correct,s02_dla,det_4x4_correct_deepsign_expB_dla,mean_mlp_dla_L13_all,-0.000636,50,Gemma/discovery_DET_correct_deepsign/s02_dla/det_4x4_correct_deepsign_expB_dla.json,fdfb801792e69da88d3cda1b2748a107,non_named
Gemma-3-27B,discovery,det,correct,s02_dla,det_4x4_correct_deepsign_expB_dla,mean_mlp_dla_L14_all,-0.003158,50,Gemma/discovery_DET_correct_deepsign/s02_dla/det_4x4_correct_deepsign_expB_dla.json,fdfb801792e69da88d3cda1b2748a107,non_named
Gemma-3-27B,discovery,det,correct,s02_dla,det_4x4_correct_deepsign_expB_dla,mean_mlp_dla_L15_all,-0.002322,50,Gemma/discovery_DET_correct_deepsign/s02_dla/det_4x4_correct_deepsign_expB_dla.json,fdfb801792e69da88d3cda1b2748a107,non_named
Gemma-3-27B,discovery,det,correct,s02_dla,det_4x4_correct_deepsign_expB_dla,mean_mlp_dla_L16_all,-0.002196,50,Gemma/discovery_DET_correct_deepsign/s02_dla/det_4x4_correct_deepsign_expB_dla.json,fdfb801792e69da88d3cda1b2748a107,non_named
Gemma-3-27B,discovery,det,correct,s02_dla,det_4x4_correct_deepsign_expB_dla,mean_mlp_dla_L17_all,0.002278,50,Gemma/discovery_DET_correct_deepsign/s02_dla/det_4x4_correct_deepsign_expB_dla.json,fdfb801792e69da88d3cda1b2748a107,non_named
Gemma-3-27B,discovery,det,correct,s02_dla,det_4x4_correct_deepsign_expB_dla,mean_mlp_dla_L18_all,-0.006484,50,Gemma/discovery_DET_correct_deepsign/s02_dla/det_4x4_correct_deepsign_expB_dla.json,fdfb801792e69da88d3cda1b2748a107,non_named
Gemma-3-27B,discovery,det,correct,s02_dla,det_4x4_correct_deepsign_expB_dla,mean_mlp_dla_L19_all,-0.005624,50,Gemma/discovery_DET_correct_deepsign/s02_dla/det_4x4_correct_deepsign_expB_dla.json,fdfb801792e69da88d3cda1b2748a107,non_named
Gemma-3-27B,discovery,det,correct,s02_dla,det_4x4_correct_deepsign_expB_dla,mean_mlp_dla_L20_all,-0.001076,50,Gemma/discovery_DET_correct_deepsign/s02_dla/det_4x4_correct_deepsign_expB_dla.json,fdfb801792e69da88d3cda1b2748a107,non_named
Gemma-3-27B,discovery,det,correct,s02_dla,det_4x4_correct_deepsign_expB_dla,mean_mlp_dla_L21_all,-0.013006,50,Gemma/discovery_DET_correct_deepsign/s02_dla/det_4x4_correct_deepsign_expB_dla.json,fdfb801792e69da88d3cda1b2748a107,non_named
Gemma-3-27B,discovery,det,correct,s02_dla,det_4x4_correct_deepsign_expB_dla,mean_mlp_dla_L22_all,-0.01324,50,Gemma/discovery_DET_correct_deepsign/s02_dla/det_4x4_correct_deepsign_expB_dla.json,fdfb801792e69da88d3cda1b2748a107,non_named
Gemma-3-27B,discovery,det,correct,s02_dla,det_4x4_correct_deepsign_expB_dla,mean_mlp_dla_L23_all,-0.031288,50,Gemma/discovery_DET_correct_deepsign/s02_dla/det_4x4_correct_deepsign_expB_dla.json,fdfb801792e69da88d3cda1b2748a107,non_named
Gemma-3-27B,discovery,det,correct,s02_dla,det_4x4_correct_deepsign_expB_dla,mean_mlp_dla_L24_all,-0.003154,50,Gemma/discovery_DET_correct_deepsign/s02_dla/det_4x4_correct_deepsign_expB_dla.json,fdfb801792e69da88d3cda1b2748a107,non_named
Gemma-3-27B,discovery,det,correct,s02_dla,det_4x4_correct_deepsign_expB_dla,mean_mlp_dla_L25_all,-0.008016,50,Gemma/discovery_DET_correct_deepsign/s02_dla/det_4x4_correct_deepsign_expB_dla.json,fdfb801792e69da88d3cda1b2748a107,non_named
Gemma-3-27B,discovery,det,correct,s02_dla,det_4x4_correct_deepsign_expB_dla,mean_mlp_dla_L26_all,-0.00242,50,Gemma/discovery_DET_correct_deepsign/s02_dla/det_4x4_correct_deepsign_expB_dla.json,fdfb801792e69da88d3cda1b2748a107,non_named
Gemma-3-27B,discovery,det,correct,s02_dla,det_4x4_correct_deepsign_expB_dla,mean_mlp_dla_L27_all,-0.01693,50,Gemma/discovery_DET_correct_deepsign/s02_dla/det_4x4_correct_deepsign_expB_dla.json,fdfb801792e69da88d3cda1b2748a107,non_named
Gemma-3-27B,discovery,det,correct,s02_dla,det_4x4_correct_deepsign_expB_dla,mean_mlp_dla_L28_all,-0.012078,50,Gemma/discovery_DET_correct_deepsign/s02_dla/det_4x4_correct_deepsign_expB_dla.json,fdfb801792e69da88d3cda1b2748a107,non_named
Gemma-3-27B,discovery,det,correct,s02_dla,det_4x4_correct_deepsign_expB_dla,mean_mlp_dla_L29_all,0.007826,50,Gemma/discovery_DET_correct_deepsign/s02_dla/det_4x4_correct_deepsign_expB_dla.json,fdfb801792e69da88d3cda1b2748a107,non_named
Gemma-3-27B,discovery,det,correct,s02_dla,det_4x4_correct_deepsign_expB_dla,mean_mlp_dla_L30_all,-0.001146,50,Gemma/discovery_DET_correct_deepsign/s02_dla/det_4x4_correct_deepsign_expB_dla.json,fdfb801792e69da88d3cda1b2748a107,non_named
Gemma-3-27B,discovery,det,correct,s02_dla,det_4x4_correct_deepsign_expB_dla,mean_mlp_dla_L31_all,0.027866,50,Gemma/discovery_DET_correct_deepsign/s02_dla/det_4x4_correct_deepsign_expB_dla.json,fdfb801792e69da88d3cda1b2748a107,non_named
Gemma-3-27B,discovery,det,correct,s02_dla,det_4x4_correct_deepsign_expB_dla,mean_mlp_dla_L32_all,0.001314,50,Gemma/discovery_DET_correct_deepsign/s02_dla/det_4x4_correct_deepsign_expB_dla.json,fdfb801792e69da88d3cda1b2748a107,non_named
