path,md5,size,category,schema_kind,model,phase,task,class,stage,n_cases,n_metrics,note
paper/appendix/lean_tests/qwen_tokenizer.json,3f99a313c3754208a7f3acfccadc53cd,7031645,paper_asset,,n/a,n/a,n/a,n/a,n/a,,0,
paper/appendix/ledger_aggregates.csv,,,ledger_output,,n/a,n/a,n/a,n/a,n/a,,0,output of this script (self-referential; md5/size not fixed here)
paper/appendix/ledger_cases.csv,,,ledger_output,,n/a,n/a,n/a,n/a,n/a,,0,output of this script (self-referential; md5/size not fixed here)
paper/appendix/ledger_manifest.csv,,,ledger_output,,n/a,n/a,n/a,n/a,n/a,,0,output of this script (self-referential; md5/size not fixed here)
paper/appendix/ledger_manifest_full.csv,,,ledger_output,,n/a,n/a,n/a,n/a,n/a,,0,output of this script (self-referential; md5/size not fixed here)
paper/appendix/ledger_results.csv,,,ledger_output,,n/a,n/a,n/a,n/a,n/a,,0,output of this script (self-referential; md5/size not fixed here)
paper/appendix/make_numbers_ledger.py,f4135c5543f0c9e8537951457b156274,14248,analysis_script,,n/a,n/a,n/a,n/a,n/a,,0,
paper/appendix/master_ledger.py,57db57ed8e954009193394498f6b3332,51670,analysis_script,,n/a,n/a,n/a,n/a,n/a,,0,
paper/appendix/verification_ledger.md,0a288ef35ac7968d182b66453dbc3f58,5197,paper_asset,,n/a,n/a,n/a,n/a,n/a,,0,
paper/appendix/verify_all.py,3d9fc30f2b3b04372e8a3bbc64502d29,4506,analysis_script,,n/a,n/a,n/a,n/a,n/a,,0,
pipeline_release/.gitignore,25584ace14f0cba78a7e3d2e10b21033,31,pipeline_config,,n/a,n/a,n/a,n/a,n/a,,0,
pipeline_release/PIPELINE.md,1683c08d6b30c2aa359ab9407f8c18b1,5694,pipeline_config,,n/a,n/a,n/a,n/a,n/a,,0,
pipeline_release/adapters/__init__.py,8e7fdac7dc32bbf3bcb3b9ce90bd986c,1166,pipeline_config,,n/a,n/a,n/a,n/a,n/a,,0,
pipeline_release/adapters/base_adapter.py,cc421acd19bbeb986662c97cdb0a64fe,7199,pipeline_config,,n/a,n/a,n/a,n/a,n/a,,0,
pipeline_release/adapters/gemma_adapter.py,7c587f879e06c0d027b53c2cf31279e4,13869,pipeline_config,,n/a,n/a,n/a,n/a,n/a,,0,
pipeline_release/adapters/llama_adapter.py,c4336d92e1bfde8043a7c38b240a38d8,3719,pipeline_config,,n/a,n/a,n/a,n/a,n/a,,0,
pipeline_release/adapters/mistral_adapter.py,238aff28fd1b5e9c7290b5c693dbe90d,9521,pipeline_config,,n/a,n/a,n/a,n/a,n/a,,0,
pipeline_release/adapters/phi_adapter.py,e1ab3d7a791bed2c9373861fa547c443,8741,pipeline_config,,n/a,n/a,n/a,n/a,n/a,,0,
pipeline_release/adapters/qwen_adapter.py,76048c52ba69086d9e27607ad250c6e9,3487,pipeline_config,,n/a,n/a,n/a,n/a,n/a,,0,
pipeline_release/config.py,c64f9bf9c8bde06fe2bd0edd09fc6cd7,14289,pipeline_config,,n/a,n/a,n/a,n/a,n/a,,0,
pipeline_release/data_shared/arith_control_problems.json,b7c70defd9519ad451e4062ae1aff853,10425,pipeline_config,,n/a,n/a,n/a,n/a,n/a,,0,
pipeline_release/experiments/__init__.py,d41d8cd98f00b204e9800998ecf8427e,0,pipeline_config,,n/a,n/a,n/a,n/a,n/a,,0,
pipeline_release/experiments/expA_logit_lens.py,0104a587d9dba6ef99359ce70f8e9149,9283,pipeline_config,,n/a,n/a,n/a,n/a,n/a,,0,
pipeline_release/experiments/expB_dla.py,96a34dadee8ba5a131f0411fa423b2d0,11830,pipeline_config,,n/a,n/a,n/a,n/a,n/a,,0,
pipeline_release/experiments/expC_prime.py,383641e1f2c3a5336699b99f16869228,15901,pipeline_config,,n/a,n/a,n/a,n/a,n/a,,0,
pipeline_release/experiments/expD_prime.py,c38221564f8587aae44ebc80a4dc9a8e,17987,pipeline_config,,n/a,n/a,n/a,n/a,n/a,,0,
pipeline_release/experiments/expE_prime.py,ac6d2cbdbb971a7393e62f659e64d267,11477,pipeline_config,,n/a,n/a,n/a,n/a,n/a,,0,
pipeline_release/experiments/expF_prime.py,9897787aeb48a53e1a3473c3baa3f926,11578,pipeline_config,,n/a,n/a,n/a,n/a,n/a,,0,
pipeline_release/experiments/expG_prime.py,1f4e5b8c519a09b8477feba3f89f5036,8824,pipeline_config,,n/a,n/a,n/a,n/a,n/a,,0,
pipeline_release/experiments/exp_c2_on_correct.py,d090c67ab6461c34125eeaea02e7e076,7888,pipeline_config,,n/a,n/a,n/a,n/a,n/a,,0,
pipeline_release/experiments/exp_capture_projections.py,15652f4204cff8e6700a8ac4efe64a97,6941,pipeline_config,,n/a,n/a,n/a,n/a,n/a,,0,
pipeline_release/experiments/exp_combined_ablation.py,cbd02e62874b60170b1d29886b64438e,10355,pipeline_config,,n/a,n/a,n/a,n/a,n/a,,0,
pipeline_release/experiments/exp_ctrl_mag.py,4278f819b1f0f89bac18ddb3bed2aa5c,9530,pipeline_config,,n/a,n/a,n/a,n/a,n/a,,0,
pipeline_release/experiments/exp_generate_flipped.py,e1e433a175b6b9bbf457acf4df4dac7a,12991,pipeline_config,,n/a,n/a,n/a,n/a,n/a,,0,
pipeline_release/experiments/exp_head_ablation.py,4f3d8afddab3ed77af53d65afe4f9b6f,18810,pipeline_config,,n/a,n/a,n/a,n/a,n/a,,0,
pipeline_release/experiments/exp_judge_candidates.py,15b7a58e4b27516a18e56a3cec8608e1,13310,pipeline_config,,n/a,n/a,n/a,n/a,n/a,,0,
pipeline_release/experiments/exp_judge_crossdomain.py,bda18592cd7652f82ed4be7e131a6a8c,4743,pipeline_config,,n/a,n/a,n/a,n/a,n/a,,0,
pipeline_release/experiments/exp_matched_dla.py,aac5adfe24f4af9d177a4d6ca6dfcb5d,1901,pipeline_config,,n/a,n/a,n/a,n/a,n/a,,0,
pipeline_release/experiments/exp_reverse_patch.py,62e530cbbfb279f5090cb533ebc44bd2,7575,pipeline_config,,n/a,n/a,n/a,n/a,n/a,,0,
pipeline_release/experiments/exp_signmatched_patch.py,ef8b736e6e14aced8b184fae02877bd3,9366,pipeline_config,,n/a,n/a,n/a,n/a,n/a,,0,
pipeline_release/experiments/mean_ablation_utils.py,e208ced3d52275829597903e237f5811,8168,pipeline_config,,n/a,n/a,n/a,n/a,n/a,,0,
pipeline_release/groups_mistral_det.json,3e9eab2c675e7567a76eb9010a940d8c,542,pipeline_config,,n/a,n/a,n/a,n/a,n/a,,0,
pipeline_release/run.py,7250453e0de52848e400d09a3a0a5222,6235,pipeline_config,,n/a,n/a,n/a,n/a,n/a,,0,
pipeline_release/stages/__init__.py,d41d8cd98f00b204e9800998ecf8427e,0,pipeline_config,,n/a,n/a,n/a,n/a,n/a,,0,
pipeline_release/stages/_common.py,3ecbf822f3c2fbcea285b526625f8647,5937,pipeline_config,,n/a,n/a,n/a,n/a,n/a,,0,
pipeline_release/stages/s00_arith_control.py,9ad90e57211a8426c41b1d8ce09f4e18,4833,pipeline_config,,n/a,n/a,n/a,n/a,n/a,,0,
pipeline_release/stages/s01_logit_lens.py,2fda1b0c838c38ee2e6427144aa45add,689,pipeline_config,,n/a,n/a,n/a,n/a,n/a,,0,
pipeline_release/stages/s02_dla.py,c5481fcfa3845f8645eb8cf12fce6c1b,1546,pipeline_config,,n/a,n/a,n/a,n/a,n/a,,0,
pipeline_release/stages/s03_derive_targets.py,3da6fc29767a6b376498301b1a5e44f1,5284,pipeline_config,,n/a,n/a,n/a,n/a,n/a,,0,
pipeline_release/stages/s04_projections.py,af73cae221f9653d0eb0b9eb779d247a,814,pipeline_config,,n/a,n/a,n/a,n/a,n/a,,0,
pipeline_release/stages/s05_ablations.py,7949cea7c0a809cb54cdae9164aea5db,3656,pipeline_config,,n/a,n/a,n/a,n/a,n/a,,0,
pipeline_release/stages/s05b_head_ablation.py,d227703755fe3d8121ef029a88e08c43,5123,pipeline_config,,n/a,n/a,n/a,n/a,n/a,,0,
pipeline_release/stages/s06_bias_subtraction.py,911e560a796351077af55648e1f2d933,1286,pipeline_config,,n/a,n/a,n/a,n/a,n/a,,0,
pipeline_release/stages/s07_patching.py,d119f7f0df030d59a567881aa214b268,3479,pipeline_config,,n/a,n/a,n/a,n/a,n/a,,0,
pipeline_release/stages/s08_steering.py,f5cf1e3b259c39f89b380021641eb995,2836,pipeline_config,,n/a,n/a,n/a,n/a,n/a,,0,
pipeline_release/stages/s09_judge.py,250a4ae5eb828a7cb6b66c9ecb50c7c4,2974,pipeline_config,,n/a,n/a,n/a,n/a,n/a,,0,
pipeline_release/tools/derive_s05_release_json.py,0f009f9ce370fe617b3b8fd32a0cdc88,5744,pipeline_config,,n/a,n/a,n/a,n/a,n/a,,0,
predeclarations/2026-08_ibp_L66_armA.md,5605fde2e307d31186532d374c9e6f01,4544,preregistration,,n/a,n/a,n/a,n/a,n/a,,0,
predeclarations/2026-08_ibp_L66_armA_run.log,7dbee8fbc5b73fd48a6759463398b1fd,42946,preregistration,,n/a,n/a,n/a,n/a,n/a,,0,
predeclarations/2026-08_llama_L78_ablation.md,dc99fa681453aa1b4c170f7c4b63293c,6431,preregistration,,n/a,n/a,n/a,n/a,n/a,,0,
predeclarations/2026-08_llama_L78_ablation_run.log,cf97dc6a9f457c3b77ee250f00c2fa76,42872,preregistration,,n/a,n/a,n/a,n/a,n/a,,0,
preregistration_gemma/PREREGISTRATION.md,e603fd2eb2746b4fb298ec889f2b9fb5,13285,preregistration,,n/a,n/a,n/a,n/a,n/a,,0,
preregistration_gemma/README.md,50384874969b0fa404258d94a3e13887,2931,preregistration,,n/a,n/a,n/a,n/a,n/a,,0,
preregistration_gemma/gemma_det4x4_correct_targets.json,5da6c1013605cd9d0b0ed5f9ae28659f,2282,preregistration,,n/a,n/a,n/a,n/a,n/a,,0,
preregistration_gemma/gemma_det4x4_correct_validation_heldout_n138.csv,e4a75ea45643376361a9a03048d19be7,536954,preregistration,,n/a,n/a,n/a,n/a,n/a,,0,
preregistration_gemma/gemma_det4x4_correct_validation_heldout_n138_deepsign_rolematched.csv,b6c253e6d386b8625c3adc14b3bbe9d2,23113,preregistration,,n/a,n/a,n/a,n/a,n/a,,0,
preregistration_gemma/gemma_det4x4_error_targets.json,5da6c1013605cd9d0b0ed5f9ae28659f,2282,preregistration,,n/a,n/a,n/a,n/a,n/a,,0,
preregistration_gemma/gemma_det4x4_error_validation_heldout_n126.csv,593951e21755782ef333ee87e5c64ad2,523257,preregistration,,n/a,n/a,n/a,n/a,n/a,,0,
preregistration_gemma/gemma_ibp_correct_targets.json,aa4b5130815e51144ddfea1f1264a9c1,2350,preregistration,,n/a,n/a,n/a,n/a,n/a,,0,
preregistration_gemma/gemma_ibp_correct_validation_heldout_n150.csv,b21682187e47c1ef7d474f8cc99b8a7c,1321980,preregistration,,n/a,n/a,n/a,n/a,n/a,,0,
preregistration_gemma/gemma_ibp_correct_validation_heldout_n150_deepsign_rolematched.csv,b403568198da573cf714cae1f528dfd2,26386,preregistration,,n/a,n/a,n/a,n/a,n/a,,0,
preregistration_gemma/gemma_ibp_error_targets.json,aa4b5130815e51144ddfea1f1264a9c1,2350,preregistration,,n/a,n/a,n/a,n/a,n/a,,0,
preregistration_gemma/gemma_ibp_error_validation_heldout_n73.csv,69074188bc1c3943aacb81d1b5edf47c,591041,preregistration,,n/a,n/a,n/a,n/a,n/a,,0,
preregistration_gemma/groups_gemma_det.json,9e3ed03ff397602931901910b0151cd6,539,preregistration,,n/a,n/a,n/a,n/a,n/a,,0,
preregistration_gemma/groups_gemma_ibp.json,972e03ed6bf82ead0b346821d9ba8842,539,preregistration,,n/a,n/a,n/a,n/a,n/a,,0,
preregistration_llama/FINDINGS_IBP.md,e986213f97580c810ebc03d397d44ee5,5217,preregistration,,n/a,n/a,n/a,n/a,n/a,,0,
preregistration_llama/PREREGISTRATION.md,7ef690723e93f03b0718286b7ded0baa,8988,preregistration,,n/a,n/a,n/a,n/a,n/a,,0,
preregistration_llama/PREREGISTRATION_IBP.md,bdb7ccc456be2fc1106cedd8ad1c0702,16291,preregistration,,n/a,n/a,n/a,n/a,n/a,,0,
preregistration_llama/README.md,856ed0b60ee7337d6ada213f2fc3da68,1552,preregistration,,n/a,n/a,n/a,n/a,n/a,,0,
preregistration_llama/llama_det_4x4_correct_heldout_n130_experiment_ready.csv,54607bb6753316dba09957ad7af06ac9,486167,preregistration,,n/a,n/a,n/a,n/a,n/a,,0,
preregistration_llama/llama_det_4x4_correct_targets.json,28d1d77c9dc0c40babd15a4d7828100b,2090,preregistration,,n/a,n/a,n/a,n/a,n/a,,0,
preregistration_llama/llama_det_4x4_error_heldout_n192_experiment_ready.csv,8eaaf2d70e3c4291beb194e9ed9b226a,1371199,preregistration,,n/a,n/a,n/a,n/a,n/a,,0,
preregistration_llama/llama_det_4x4_error_targets.json,18eb268b8cdb736f83c1f945a5044d31,2371,preregistration,,n/a,n/a,n/a,n/a,n/a,,0,
preregistration_llama/llama_ibp_correct_pts_final_heldout_n47.xlsx,11edc2348be7f021e86d9d560ca8f9f1,25288,preregistration,,n/a,n/a,n/a,n/a,n/a,,0,
preregistration_llama/llama_ibp_correct_targets.json,0e7385c44f78b58eef447f3541d89ec7,1523,preregistration,,n/a,n/a,n/a,n/a,n/a,,0,
preregistration_llama/llama_ibp_error_pts_final_heldout_n21.xlsx,6e6a5b3b18bd955bc582d3972263e64b,45250,preregistration,,n/a,n/a,n/a,n/a,n/a,,0,
preregistration_llama/llama_ibp_error_targets.json,4ba9c4fddf033364497a6694b7bd8a19,2849,preregistration,,n/a,n/a,n/a,n/a,n/a,,0,
preregistration_mistral/PREREGISTRATION.md,df90399b9f7551c09d247282864b0f1b,18926,preregistration,,n/a,n/a,n/a,n/a,n/a,,0,
preregistration_mistral/PROVENANCE_NOTES.md,ea882ddfa5b05f102c25cc95eda5854e,3592,preregistration,,n/a,n/a,n/a,n/a,n/a,,0,
preregistration_mistral/README.md,e52c7d8b3e48f9117811408c698cbee2,3380,preregistration,,n/a,n/a,n/a,n/a,n/a,,0,
preregistration_mistral/groups_mistral_det.json,3e9eab2c675e7567a76eb9010a940d8c,542,preregistration,,n/a,n/a,n/a,n/a,n/a,,0,
preregistration_mistral/mistral_det4x4_correct_targets.json,f240f3b45b707d20e106ae6a79bd7136,1990,preregistration,,n/a,n/a,n/a,n/a,n/a,,0,
preregistration_mistral/mistral_det4x4_correct_validation_heldout_n122.csv,2f6a3eb0a860e12e635c967fcac77597,762538,preregistration,,n/a,n/a,n/a,n/a,n/a,,0,
preregistration_mistral/mistral_det4x4_correct_validation_heldout_n122_deepsign_rolematched.csv,eb0ea4052f70817f1f00eb8150db39a5,20668,preregistration,,n/a,n/a,n/a,n/a,n/a,,0,
preregistration_mistral/mistral_det4x4_error_targets.json,6711216b7e5b31319e8f97016b83fe22,1810,preregistration,,n/a,n/a,n/a,n/a,n/a,,0,
preregistration_mistral/mistral_det4x4_error_validation_heldout_n142.csv,629bfef3a968143e7fdc7f023d5a75c0,807764,preregistration,,n/a,n/a,n/a,n/a,n/a,,0,
preregistration_mistral/mistral_ibp_correct_targets.json,9b2a697733e1997b86d3b561aa14c62a,1850,preregistration,,n/a,n/a,n/a,n/a,n/a,,0,
preregistration_mistral/mistral_ibp_correct_validation_heldout_n156.csv,f1480ebd448269a60bfbdaa04dc03299,1653229,preregistration,,n/a,n/a,n/a,n/a,n/a,,0,
preregistration_mistral/mistral_ibp_correct_validation_heldout_n156_deepsign_rolematched.csv,5b62603fe2b65c3381aa788c1eef6250,27512,preregistration,,n/a,n/a,n/a,n/a,n/a,,0,
preregistration_mistral/mistral_ibp_error_targets.json,cfad9e4d0ab308e286debc94c816cfb0,1436,preregistration,,n/a,n/a,n/a,n/a,n/a,,0,
preregistration_mistral/mistral_ibp_error_validation_heldout_n70.csv,10d27835e8a26bf7c59efcfb7bd0d69d,595942,preregistration,,n/a,n/a,n/a,n/a,n/a,,0,
preregistration_mistral/sites_det_4x4_error.json,84b4da86811432c3fec80c05632da9ca,733,preregistration,,n/a,n/a,n/a,n/a,n/a,,0,
preregistration_mistral/sites_ibp_error.json,fae933fe58141a061f931065100a4997,733,preregistration,,n/a,n/a,n/a,n/a,n/a,,0,
preregistration_mistral/targets_frozen_mistral.json,21db5f449ff82ed6fcbe0d1d83a34f58,3630,preregistration,,n/a,n/a,n/a,n/a,n/a,,0,
preregistration_phi/PREREGISTRATION.md,84c31d350fbf1888c8fe29947e60783e,5898,preregistration,,n/a,n/a,n/a,n/a,n/a,,0,
preregistration_phi/README.md,8b771194fede0205dd1e1a36fa790799,2237,preregistration,,n/a,n/a,n/a,n/a,n/a,,0,
preregistration_phi/phi_det4x4_correct_targets.json,9dfd265a644d805cdb28a279025b421e,1951,preregistration,,n/a,n/a,n/a,n/a,n/a,,0,
preregistration_phi/phi_det4x4_correct_validation_heldout_n149.csv,7b206031f372328e09ba88b3f1868c70,1063425,preregistration,,n/a,n/a,n/a,n/a,n/a,,0,
preregistration_phi/phi_det4x4_correct_validation_heldout_n149_deepsign_rolematched.csv,ee6a8c730c94460f29b8ea4eedc0fe41,25353,preregistration,,n/a,n/a,n/a,n/a,n/a,,0,
preregistration_phi/phi_det4x4_error_targets.json,1d5ab501673bf2c11621cfd0f921faa8,1814,preregistration,,n/a,n/a,n/a,n/a,n/a,,0,
preregistration_phi/phi_det4x4_error_validation_heldout_n150.csv,96e6095f1cddaa051ee5c71c2af27ce6,1238355,preregistration,,n/a,n/a,n/a,n/a,n/a,,0,
preregistration_phi/phi_ibp_correct_targets.json,6ab055936779f8d74254fa42c4ef1aa0,1658,preregistration,,n/a,n/a,n/a,n/a,n/a,,0,
preregistration_phi/phi_ibp_correct_validation_heldout_n146.csv,e8ac6b9633b9a79e2babe2758e824509,958095,preregistration,,n/a,n/a,n/a,n/a,n/a,,0,
preregistration_phi/phi_ibp_correct_validation_heldout_n146_deepsign_rolematched.csv,982506539abe2625496ec0b498629cc4,25695,preregistration,,n/a,n/a,n/a,n/a,n/a,,0,
preregistration_phi/phi_ibp_error_targets.json,c79aa96667bee58c7d4fb96adcee3343,1321,preregistration,,n/a,n/a,n/a,n/a,n/a,,0,
preregistration_phi/phi_ibp_error_validation_heldout_n77.csv,62ce159a31542558e533485e168d1eee,502382,preregistration,,n/a,n/a,n/a,n/a,n/a,,0,
preregistration_phi/targets_frozen_phi.json,56d41a4f2f9e75a4d0d029668891c93f,3747,preregistration,,n/a,n/a,n/a,n/a,n/a,,0,
preregistration_qwen/PREREGISTRATION.md,7bcf03f62bfb86aa9570aa56652bb2ec,8670,preregistration,,n/a,n/a,n/a,n/a,n/a,,0,
preregistration_qwen/README.md,0cdfea8eda53cc4ddd00bd8ee9f61e4f,1741,preregistration,,n/a,n/a,n/a,n/a,n/a,,0,
preregistration_qwen/qwen_det_4x4_correct_heldout_n141_experiment_ready.csv,bb07dbeeae56cae5f677d969167c96ac,1007296,preregistration,,n/a,n/a,n/a,n/a,n/a,,0,
preregistration_qwen/qwen_det_4x4_correct_targets.json,8c21fb7cd9a19a3dd2d53e28c2b1385b,705,preregistration,,n/a,n/a,n/a,n/a,n/a,,0,
preregistration_qwen/qwen_det_4x4_error_heldout_n147_experiment_ready.csv,e6e14789b89e5acf9297e75174b7fa63,1131771,preregistration,,n/a,n/a,n/a,n/a,n/a,,0,
preregistration_qwen/qwen_det_4x4_error_targets.json,b7f1687f3c2f0911ecd89c72b2a608ff,4023,preregistration,,n/a,n/a,n/a,n/a,n/a,,0,
preregistration_qwen/qwen_ibp_correct_heldout_n50_experiment_ready.csv,e3274050f26472e9372dfc32e74aaaaf,509864,preregistration,,n/a,n/a,n/a,n/a,n/a,,0,
preregistration_qwen/qwen_ibp_correct_targets.json,672e65e017c962fe452868990633cc47,693,preregistration,,n/a,n/a,n/a,n/a,n/a,,0,
preregistration_qwen/qwen_ibp_error_heldout_n26_experiment_ready.csv,50c6e77a6fb70a2a2ce3ff2fd435f7be,171290,preregistration,,n/a,n/a,n/a,n/a,n/a,,0,
preregistration_qwen/qwen_ibp_error_targets.json,efc4f2757be8a401024b71ba15b06851,3123,preregistration,,n/a,n/a,n/a,n/a,n/a,,0,
requirements.txt,b562e7df2b4941d6228c81ba2fde1c1b,171,repo_meta,,n/a,n/a,n/a,n/a,n/a,,0,
